team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
América Mineiro,1.11,2.0,4.58,5.05,6.95,5.63,14.11,13.68,106.47,114.53,51.68,53.37,42.53,57.47,0.21,0.32,8.68,8.42,5.42,5.26,1.67,1.78,0.67,0.33,9.53,9.16,14.37,11.95,3.21,3.32,1.89,1.63,0.38,0.28,0.37,0.56,0.49,,,,,,,0.39,0.29,0.38,0.52,0.55,0.54,0.5,0.52,0.51,0.51,0.53,Brasileirao Betano Serie A,2023,2.26,1.11,7.16,4.47,7.58,5.26,17.89,13.05,111.58,95.05,54.05,37.79,55.95,44.05,0.16,0.16,10.79,8.11,7.11,4.95,2.11,1.72,0.0,1.0,12.32,8.89,12.95,14.32,3.16,4.32,2.21,2.42,0.59,0.25,0.19,0.52,0.52,,,,,,,0.6,0.25,0.2,0.54,0.52,0.56,0.49,0.52,0.52,0.52,0.52
Athletico PR,1.74,1.0,6.68,4.79,8.63,4.84,17.42,11.74,106.68,97.95,46.58,40.42,49.53,50.47,0.11,0.11,10.74,6.0,6.68,5.74,1.95,1.05,0.6,0.8,13.17,7.89,16.32,13.68,3.16,3.68,2.32,2.63,0.52,0.28,0.23,0.5,0.55,,,,,,,0.53,0.29,0.24,0.57,0.5,0.53,0.51,0.51,0.52,0.5,0.54,Brasileirao Betano Serie A,2023,1.26,0.95,5.0,4.74,6.79,5.32,14.84,11.79,108.95,94.47,50.63,38.21,52.79,47.21,0.26,0.11,9.11,6.37,5.74,5.42,2.33,1.67,0.8,0.4,10.32,7.63,13.0,14.84,2.89,3.74,2.26,3.0,0.48,0.29,0.25,0.5,0.54,0.52,0.52,,,,,0.49,0.29,0.26,0.57,0.5,0.53,0.51,0.51,0.52,0.49,0.54
Atlético Mineiro,1.47,0.84,4.84,4.37,6.0,4.58,14.16,11.53,107.68,99.58,43.0,36.79,53.42,46.58,0.16,0.05,8.58,6.32,5.58,5.21,1.58,1.42,0.71,0.29,10.05,7.32,15.68,12.32,2.63,3.16,2.58,2.26,0.57,0.28,0.18,0.47,0.58,,,,,,,0.58,0.28,0.19,0.6,0.47,0.52,0.52,0.51,0.53,0.49,0.55,Brasileirao Betano Serie A,2023,0.84,1.26,6.42,5.05,6.79,4.79,14.21,11.42,110.89,102.79,50.63,36.79,47.79,52.21,0.05,0.21,8.37,5.37,5.84,6.05,1.61,1.72,0.33,0.67,9.79,8.16,14.0,15.42,3.16,3.32,2.74,3.16,0.36,0.3,0.36,0.49,0.55,,,0.55,0.49,0.5,0.55,0.37,0.31,0.38,0.58,0.49,0.53,0.5,0.5,0.53,0.5,0.53
Bahia,1.53,1.11,6.0,4.37,7.68,4.63,15.95,10.74,112.32,105.42,50.21,35.89,50.95,49.05,0.05,0.16,9.84,5.68,6.11,5.05,1.78,3.72,0.67,0.33,10.26,8.0,15.58,15.0,3.37,3.16,2.42,2.89,0.46,0.29,0.28,0.53,0.51,,,0.55,0.49,0.5,0.55,0.47,0.29,0.29,0.54,0.53,0.54,0.49,0.53,0.51,0.51,0.52,Brasileirao Betano Serie A,2023,1.68,1.11,5.21,5.0,6.0,5.53,13.89,12.42,115.37,99.32,46.11,40.32,51.32,48.68,0.16,0.21,8.37,7.63,5.53,4.79,3.32,1.16,0.0,1.0,10.53,8.53,13.37,12.11,3.32,4.21,1.63,2.05,0.54,0.27,0.22,0.51,0.53,,,,,,,0.54,0.28,0.23,0.55,0.52,0.54,0.5,0.52,0.51,0.52,0.52
Botafogo,1.89,0.89,5.53,4.79,7.42,4.58,16.79,10.42,106.26,111.74,50.42,37.63,49.42,50.58,0.16,0.0,9.95,6.05,6.84,4.37,1.06,2.67,0.33,0.67,11.74,7.05,13.95,11.89,3.05,4.37,2.21,2.68,0.48,0.29,0.26,0.51,0.53,,,0.5,0.53,,,0.5,0.3,0.27,0.56,0.51,0.54,0.51,0.52,0.52,0.5,0.55,Brasileirao Betano Serie A,2023,1.05,1.16,5.84,3.63,6.84,4.58,15.63,10.74,114.37,100.89,52.47,37.11,53.79,46.21,0.05,0.21,9.16,5.79,6.47,4.95,2.39,1.28,0.75,0.25,11.42,7.32,14.42,13.0,2.11,4.0,2.32,2.37,0.45,0.29,0.29,0.51,0.53,,,0.52,0.52,,,0.46,0.29,0.3,0.56,0.51,0.53,0.5,0.51,0.52,0.51,0.53
Bragantino,1.47,0.74,8.84,4.42,8.63,3.89,19.68,9.21,132.47,77.11,69.63,30.84,59.37,40.63,0.11,0.21,10.63,5.95,9.05,3.26,1.06,2.67,0.43,0.86,13.26,6.11,14.79,13.16,2.21,4.79,2.63,2.21,0.57,0.26,0.2,0.51,0.53,,,,,,,0.58,0.26,0.21,0.55,0.52,0.57,0.47,0.53,0.5,0.52,0.52,Brasileirao Betano Serie A,2023,1.11,1.11,5.74,6.21,6.74,5.32,14.32,13.89,95.32,123.84,42.74,50.37,46.0,54.0,0.21,0.05,9.11,7.47,5.21,6.42,2.74,1.84,0.67,0.33,9.58,9.21,13.11,16.32,3.95,3.0,2.53,2.89,0.42,0.3,0.31,0.55,0.5,,,0.55,0.49,,,0.43,0.3,0.33,0.52,0.54,0.56,0.49,0.53,0.51,0.5,0.54
Corinthians,1.37,1.21,4.79,4.84,6.26,6.74,15.05,14.11,108.47,115.84,49.74,47.37,51.11,48.89,0.21,0.21,9.0,7.05,6.05,7.05,2.12,1.18,0.67,0.67,10.42,9.47,12.58,13.11,2.74,4.21,2.53,2.26,0.41,0.32,0.3,0.47,0.57,,,,,,,0.43,0.32,0.31,0.6,0.47,0.51,0.52,0.49,0.55,0.49,0.56,Brasileirao Betano Serie A,2023,1.32,1.11,7.58,4.0,7.79,4.21,18.95,9.26,127.47,92.11,65.79,34.95,53.58,46.42,0.16,0.16,10.68,5.53,8.26,3.74,1.0,1.06,0.8,1.2,12.63,6.11,14.84,12.37,2.0,4.68,2.47,2.32,0.52,0.29,0.22,0.46,0.58,,,0.51,0.54,,,0.53,0.29,0.23,0.61,0.47,0.51,0.53,0.51,0.52,0.52,0.51
Coritiba,0.89,1.47,5.05,6.58,6.16,6.26,12.74,14.95,98.42,113.32,42.0,46.68,45.79,54.21,0.26,0.21,7.37,9.32,5.37,5.63,1.88,1.65,0.5,0.5,9.21,9.84,15.63,14.21,3.74,3.26,2.37,2.26,0.31,0.3,0.41,0.51,0.53,,,0.51,0.54,,,0.32,0.31,0.42,0.55,0.51,0.52,0.52,0.51,0.53,0.5,0.54,Brasileirao Betano Serie A,2023,2.37,1.26,6.26,3.68,7.05,4.11,17.16,9.84,123.53,93.68,59.11,32.16,57.74,42.26,0.32,0.21,10.84,4.89,6.32,4.95,1.05,1.74,0.83,0.17,11.89,7.32,15.16,14.58,2.74,4.32,2.47,3.63,0.64,0.24,0.15,0.49,0.55,,,,,,,0.65,0.24,0.16,0.58,0.49,0.54,0.5,0.53,0.51,0.51,0.53
Cruzeiro,0.74,0.89,7.84,3.58,8.21,4.32,15.95,9.63,121.68,89.84,59.05,36.32,54.47,45.53,0.26,0.05,8.68,6.37,7.26,3.26,1.83,3.11,0.0,1.0,11.21,6.95,14.16,12.95,3.05,3.89,2.32,2.74,0.47,0.3,0.26,0.48,0.56,0.54,0.5,0.5,0.54,,,0.48,0.3,0.27,0.57,0.49,0.53,0.51,0.5,0.53,0.49,0.55,Brasileirao Betano Serie A,2023,0.79,1.11,4.89,4.79,6.63,5.32,12.32,11.89,105.26,102.42,50.95,41.21,51.53,48.47,0.11,0.0,7.05,6.89,5.26,5.0,3.11,2.05,0.75,0.25,9.11,8.79,13.11,15.37,3.32,2.89,2.89,2.53,0.47,0.3,0.26,0.49,0.55,,,0.5,0.53,,,0.48,0.3,0.27,0.58,0.5,0.51,0.53,0.51,0.53,0.5,0.54
Cuiabá,1.21,1.16,6.0,4.11,6.05,3.63,13.74,9.68,103.95,98.42,49.89,42.05,46.84,53.16,0.32,0.16,7.05,5.84,6.68,3.84,2.26,1.58,0.0,1.0,9.89,6.42,11.47,14.84,2.37,3.16,1.79,2.95,0.4,0.32,0.3,0.46,0.58,0.52,0.52,,,,,0.42,0.32,0.32,0.6,0.47,0.52,0.52,0.48,0.56,,,Brasileirao Betano Serie A,2023,0.89,0.89,5.84,3.84,6.58,4.53,15.0,9.84,118.84,95.16,60.53,35.63,59.32,40.68,0.11,0.11,8.68,5.32,6.32,4.53,1.95,1.84,0.4,0.8,10.39,6.11,15.53,13.32,2.21,3.74,2.26,2.42,0.58,0.27,0.18,0.44,0.6,,,,,,,0.58,0.28,0.19,0.62,0.45,0.52,0.52,0.49,0.55,0.52,0.52
